"","ProjID","IndivID","SampleID","NameConvention","Species","CommonName","PCL_cm","FL_cm","TL_cm","Weight_g","Sex","Date","Lat","Long","FishingType","TrawlStation","TrawlName","Person","d13C","d13C_SD","WT.C","WT.C_SD","d15N","d15N_SD","WT.N","WT.N_SD","d34S","d34S_SD","WT.S","WT.S_SD","CN","Tissue","LipidExtraction","UreaExtraction","ExtractionNotes","OtherData","Notes","X","Environmental.Variables.from.the.trawl","CommonNameTissue","meand13C","sdd13C","meand15N","sdd15N","kmeans"
"133","Whelk","CS20220601","CS20220601",NA,"Callinectes sapidus","Blue Crab",NA,"",NA,NA,"","6/15/22",38.874833,-75.169333,"30' Trawl","71","DNREC","RW",-18.16984619,0.136409918,49.1924085,0.263075582,13.4529073,0.222672496,14.36897983,0.101217643,NA,NA,NA,NA,3.42351434,"claw","Chemical","","","","",NA,NA,"Blue Crab",-17.86870506375,1.27481042911917,13.8458914845,1.05970010833205,4
"134","Whelk","CF20230301","CF20230301",NA,"Crepidula fornicata","Limpet",NA,"",2.8,2.6,"","7/17/23",38.867,-75.1355,"30' Trawl","72","DNREC","RW",-18.98654265,0.136358839,38.47651489,0.105343209,10.27698838,0.22018725,10.04396023,0.029849115,NA,NA,NA,NA,3.830811157,"whole","Chemical","","","","",NA,NA,"Limpet",-18.725185894,0.660556557386974,10.2781191987,0.441661129624118,2
"135","Whelk","CF20230302","CF20230302",NA,"Crepidula fornicata","Limpet",NA,"",3.4,5.12,"","7/17/23",38.867,-75.1355,"30' Trawl","72","DNREC","RW",-19.05395759,0.136362291,37.97548242,0.102174539,9.895985092,0.220000082,8.880609232,0.025552724,NA,NA,NA,NA,4.27622491,"whole","Chemical","","","","",NA,NA,"Limpet",-18.725185894,0.660556557386974,10.2781191987,0.441661129624118,2
"136","Whelk","CF20230303","CF20230303",NA,"Crepidula fornicata","Limpet",NA,"",3.4,5.63,"","7/17/23",38.867,-75.1355,"30' Trawl","72","DNREC","RW",-19.31398663,0.136376336,34.9754853,0.11736323,10.12764123,0.220165515,7.640254375,0.032482008,NA,NA,NA,NA,4.577790684,"whole","Chemical","","","","",NA,NA,"Limpet",-18.725185894,0.660556557386974,10.2781191987,0.441661129624118,2
"137","Whelk","NV20230201","NV20230201",NA,"Nereis virens","Bloodworm",NA,"",3.9,0.39,"","7/17/23",38.867,-75.1355,"30' Trawl","72","DNREC","RW",-15.6928414,0.136285477,40.55090568,0.108976517,14.54448934,0.222883046,13.33259869,0.062823334,NA,NA,NA,NA,3.041485507,"whole","Chemical","","","","",NA,NA,"Bloodworm",-15.866194095,0.245157732342926,13.56985526,1.37834073428702,3
"138","Whelk","PP20230101","PP20230101",NA,"Pagurus pollicaris","Broad-clawed Hermit Crab",NA,"",2.6,4.79,"","7/17/23",38.867,-75.1355,"30' Trawl","72","DNREC","RW",-17.51304472,0.13630293,35.0903598,0.171796264,11.04759113,0.220658072,9.296428153,0.034565847,NA,NA,NA,NA,3.774606679,"body","Chemical","","","","",NA,NA,"Broad-clawed Hermit Crab",-17.1053098907692,0.92518548344755,11.8352671115385,1.64763039025059,1
"139","Whelk","PP20230102","PP20230102",NA,"Pagurus pollicaris","Broad-clawed Hermit Crab",NA,"",2.6,4.47,"","7/17/23",38.867,-75.1355,"30' Trawl","72","DNREC","RW",-18.51463808,0.136336867,44.40853264,0.120340578,11.18752403,0.220700825,10.21807149,0.02938697,NA,NA,NA,NA,4.346077701,"body","Chemical","","","","",NA,NA,"Broad-clawed Hermit Crab",-17.1053098907692,0.92518548344755,11.8352671115385,1.64763039025059,1
"140","Whelk","OO20230201","OO20230201",NA,"Ovalipes ocellatus","Lady Crab",NA,"",3.4,9.13,"F","7/17/23",38.867,-75.1355,"30' Trawl","72","DNREC","RW",-17.57082895,0.136304418,45.58066556,0.144687993,11.82035529,0.220987947,13.32732078,0.065098713,NA,NA,NA,NA,3.420092178,"body","Chemical","","","","",NA,NA,"Lady Crab",-17.01889162625,0.785165507172627,12.4631694925,0.39643425536616,1
"141","Whelk","OO20230202","OO20230202",NA,"Ovalipes ocellatus","Lady Crab",NA,"",4.4,21.54,"F","7/17/23",38.867,-75.1355,"30' Trawl","72","DNREC","RW",-17.6575053,0.136306759,44.81078158,0.162842681,11.95177234,0.221056889,12.61971489,0.065210989,NA,NA,NA,NA,3.550855305,"body","Chemical","","","","",NA,NA,"Lady Crab",-17.01889162625,0.785165507172627,12.4631694925,0.39643425536616,1
"142","Whelk","LE20230101","LE20230101",NA,"Libinia emarginata","Spider Crab",NA,"",3,10.34,"F","7/17/23",38.867,-75.1355,"30' Trawl","72","DNREC","RW",-17.79233518,0.136310657,44.44494578,0.134980729,12.79832726,0.221635018,12.55933833,0.056057104,NA,NA,NA,NA,3.538796759,"body","Chemical","","","","",NA,NA,"Spider Crab",-17.1979489255556,0.522087123927614,13.9878440722222,1.18891687579443,4
"143","Whelk","LE20230102","LE20230102",NA,"Libinia emarginata","Spider Crab",NA,"",4.5,32.17,"M","7/17/23",38.867,-75.1355,"30' Trawl","72","DNREC","RW",-17.79233518,0.136310657,42.26952879,0.113930979,12.27856728,0.221334506,11.91044043,0.040884673,NA,NA,NA,NA,3.548947583,"body","Chemical","","","","",NA,NA,"Spider Crab",-17.1979489255556,0.522087123927614,13.9878440722222,1.18891687579443,4
"144","Whelk","CS20211901","CS20211901",NA,"Callinectes sapidus","Blue Crab",NA,"",NA,NA,"","11/1/21",38.867,-75.1355,"30' Trawl","72","DNREC","RW",-17.11069568,0.136367129,44.58311673,0.162140527,13.52361088,0.222726255,13.76334311,0.077318942,NA,NA,NA,NA,3.23926508,"claw","Chemical","","","","",NA,NA,"Blue Crab",-17.86870506375,1.27481042911917,13.8458914845,1.05970010833205,4
"145","Whelk","IO20230401","IO20230401",NA,"Ilyanassa obsoleta","Mud Snail",NA,"",1.9,1.91,"","7/13/23",39.049333,-75.371333,"16' Trawl","90","DNREC","RW",-16.46164952,0.142733695,39.6754075,0.187893735,13.09328884,0.221030893,9.022971504,0.038495323,NA,NA,NA,NA,4.397155358,"whole","Chemical","","","","",NA,NA,"Mud Snail",-15.3095246908,1.99080449642355,12.757306278,1.49280996167979,3
"146","Whelk","IO20230402","IO20230402",NA,"Ilyanassa obsoleta","Mud Snail",NA,"",1.9,2.09,"","7/13/23",39.049333,-75.371333,"16' Trawl","90","DNREC","RW",-16.75309502,0.142759423,25.09526124,0.370476817,12.50703768,0.220651614,6.447118494,0.070682336,NA,NA,NA,NA,3.892477122,"whole","Chemical","","","","",NA,NA,"Mud Snail",-15.3095246908,1.99080449642355,12.757306278,1.49280996167979,3
"147","Whelk","PL20230501","PL20230501",NA,"Pagurus longicarpus","Long-clawed Hermit Crab",NA,"",1.7,1.73,"","7/13/23",39.049333,-75.371333,"16' Trawl","90","DNREC","RW",-16.62971575,0.142748659,35.67131435,0.264121756,12.30488211,0.220525016,9.872332354,0.044102229,NA,NA,NA,NA,3.613261089,"body","Chemical","","","","",NA,NA,"Long-clawed Hermit Crab",-16.6133161464706,0.718452593364384,11.842859219,0.965767263870509,1
"148","Whelk","CF20230101","CF20230101",NA,"Crepidula fornicata","Limpet",NA,"",1.1,0.16,"","7/13/23",39.049333,-75.371333,"16' Trawl","90","DNREC","RW",-19.073219,0.136363291,40.60202858,0.109484289,10.19624929,0.220091072,12.29121083,0.051718152,NA,NA,NA,NA,3.303338388,"whole","Chemical","","","","",NA,NA,"Limpet",-18.725185894,0.660556557386974,10.2781191987,0.441661129624118,2
"149","Whelk","PH20230201","PH20230201",NA,"Panopeus herbstii","Mud Crab",NA,"",1.5,0.73,"F","7/13/23",39.049333,-75.371333,"16' Trawl","90","DNREC","RW",-16.89667957,0.13629063,45.18424141,0.132073113,13.40988488,0.222081135,14.58350693,0.055829718,NA,NA,NA,NA,3.098311101,"claw","Chemical","","","","",NA,NA,"Mud Crab",-16.7086201476923,1.88234326666481,14.6756688027273,1.05970530157732,4
"150","Whelk","CC20230101","CC20230101",NA,"Palaemon vulgaris","Shrimp",NA,"",4.8,0.81,"","7/10/23",39.2663587,-75.3153721,"16' Trawl","99","DNREC","RW",-18.45685385,0.13633444,46.36739073,0.125291506,16.82881701,0.224816113,13.37139327,0.052278016,NA,NA,NA,NA,3.467655897,"whole","Chemical","","","","",NA,NA,"Shrimp",-17.9801339325,0.556557013771806,15.84165124,1.32693099254079,4
"151","Whelk","CC20230102","CC20230102",NA,"Palaemon vulgaris","Shrimp",NA,"",5.5,1.44,"F","7/10/23",39.2663587,-75.3153721,"16' Trawl","99","DNREC","RW",-17.28190779,0.13629755,43.75310735,0.125818164,16.34960377,0.224347789,13.97069467,0.070484807,NA,NA,NA,NA,3.131777508,"whole","Chemical","","","","",NA,NA,"Shrimp",-17.9801339325,0.556557013771806,15.84165124,1.32693099254079,4
"152","Whelk","CC20230103A","CC20230103A",NA,"Palaemon vulgaris","Shrimp",NA,"",6.4,3.09,"F","7/10/23",39.2663587,-75.3153721,"16' Trawl","99","DNREC","RW",-17.78270447,0.136310368,47.22546453,0.128316165,16.30488443,0.224327464,14.94527126,0.068841772,NA,NA,NA,NA,3.159893434,"whole","Chemical","","","","",NA,NA,"Shrimp",-17.9801339325,0.556557013771806,15.84165124,1.32693099254079,4
"153","Whelk","CC20230103B","CC20230103B",NA,"Palaemon vulgaris","Shrimp",NA,"",NA,NA,"","7/10/23",39.2663587,-75.3153721,"16' Trawl","99","DNREC","RW",-18.39906962,0.13633207,44.70016519,0.173861677,13.88329975,0.222309415,14.38893162,0.090459571,NA,NA,NA,NA,3.106565961,"eggs","Chemical","","","","",NA,NA,"Shrimp",-17.9801339325,0.556557013771806,15.84165124,1.32693099254079,4
"154","Whelk","CS20230101","CS20230101",NA,"Callinectes sapidus","Blue Crab",NA,"",12.9,128.96,"M","7/10/23",39.2663587,-75.3153721,"16' Trawl","99","DNREC","RW",-17.3032685,0.13637354,37.29989837,0.140305856,12.42265521,0.221922631,11.54368472,0.046348183,NA,NA,NA,NA,3.231195176,"body","Chemical","","","","",NA,NA,"Blue Crab",-17.86870506375,1.27481042911917,13.8458914845,1.05970010833205,4
"155","Whelk","CS20230102","CS20230102",NA,"Callinectes sapidus","Blue Crab",NA,"",6.6,21.23,"M","7/10/23",39.2663587,-75.3153721,"16' Trawl","99","DNREC","RW",-19.28676853,0.136474969,45.76640463,0.200325655,12.63476594,0.222071879,13.95060387,0.089544731,NA,NA,NA,NA,3.280603841,"body","Chemical","","","","",NA,NA,"Blue Crab",-17.86870506375,1.27481042911917,13.8458914845,1.05970010833205,4
"156","Whelk","IO20230101","IO20230101",NA,"Ilyanassa obsoleta","Mud Snail",NA,"",1.7,1.19,"","7/3/23",38.78767,-75.1009337,"Hand","","","RW",-12.88465481,0.142596491,29.00398054,0.216869671,9.191686321,0.218849536,6.47423953,0.050779443,NA,NA,NA,NA,4.479905387,"whole","Chemical","","","","",NA,NA,"Mud Snail",-15.3095246908,1.99080449642355,12.757306278,1.49280996167979,3
"157","Whelk","IO20230102","IO20230102",NA,"Ilyanassa obsoleta","Mud Snail",NA,"",1.8,1.33,"","7/3/23",38.78767,-75.1009337,"Hand","","","RW",-11.23307797,0.142599699,30.97310115,0.173746755,10.25300307,0.219362556,6.881146975,0.040841441,NA,NA,NA,NA,4.501153843,"whole","Chemical","","","","",NA,NA,"Mud Snail",-15.3095246908,1.99080449642355,12.757306278,1.49280996167979,3
"158","Whelk","IO20230103","IO20230103",NA,"Ilyanassa obsoleta","Mud Snail",NA,"",1.7,1.49,"","7/3/23",38.78767,-75.1009337,"Hand","","","RW",-11.36887813,0.142596766,35.35161392,0.162454515,10.9908709,0.2197548,7.653570648,0.037397882,NA,NA,NA,NA,4.618970092,"whole","Chemical","","","","",NA,NA,"Mud Snail",-15.3095246908,1.99080449642355,12.757306278,1.49280996167979,3
"159","Whelk","IO20230104","IO20230104",NA,"Ilyanassa obsoleta","Mud Snail",NA,"",1.6,1.4,"","7/3/23",38.78767,-75.1009337,"Hand","","","RW",-11.24813358,0.142602138,27.47224423,0.386614726,11.04140979,0.219782729,7.312941435,0.06952209,NA,NA,NA,NA,3.75666132,"whole","Chemical","","","","",NA,NA,"Mud Snail",-15.3095246908,1.99080449642355,12.757306278,1.49280996167979,3
"160","Whelk","IO20230105","IO20230105",NA,"Ilyanassa obsoleta","Mud Snail",NA,"",1.8,1.6,"","7/3/23",38.78767,-75.1009337,"Hand","","","RW",-14.11832181,0.142619983,35.35363641,0.161422313,9.686967469,0.219081411,6.91910276,0.043465592,NA,NA,NA,NA,5.109569497,"whole","Chemical","","","","",NA,NA,"Mud Snail",-15.3095246908,1.99080449642355,12.757306278,1.49280996167979,3
"161","Whelk","PL20230101","PL20230101",NA,"Pagurus longicarpus","Long-clawed Hermit Crab",NA,"",1.7,1.33,"","7/3/23",38.78767,-75.1009337,"Hand","","","RW",-16.16830239,0.142715128,39.36251672,0.176068985,11.50636761,0.22004605,11.34200495,0.064713248,NA,NA,NA,NA,3.470507807,"body","Chemical","","","","",NA,NA,"Long-clawed Hermit Crab",-16.6133161464706,0.718452593364384,11.842859219,0.965767263870509,1
"162","Whelk","PL20230102","PL20230102",NA,"Pagurus longicarpus","Long-clawed Hermit Crab",NA,"",1.8,1.48,"","7/3/23",38.78767,-75.1009337,"Hand","","","RW",-15.67385364,0.14268657,37.13561931,0.168058142,10.37429641,0.219425036,10.3301233,0.048889822,NA,NA,NA,NA,3.594886356,"body","Chemical","","","","",NA,NA,"Long-clawed Hermit Crab",-16.6133161464706,0.718452593364384,11.842859219,0.965767263870509,1
"163","Whelk","PL20230103","PL20230103",NA,"Pagurus longicarpus","Long-clawed Hermit Crab",NA,"",1.8,1.28,"","7/3/23",38.78767,-75.1009337,"Hand","","","RW",-15.77232174,0.142695043,38.80059151,0.40815239,9.727398583,0.219100922,10.63984891,0.066979864,NA,NA,NA,NA,3.646723917,"body","Chemical","","","","",NA,NA,"Long-clawed Hermit Crab",-16.6133161464706,0.718452593364384,11.842859219,0.965767263870509,1
"164","Whelk","PL20230104","PL20230104",NA,"Pagurus longicarpus","Long-clawed Hermit Crab",NA,"",2,0.85,"","7/3/23",38.78767,-75.1009337,"Hand","","","RW",-15.24165065,0.142666731,26.43800063,0.24213069,10.80893089,0.219655382,7.611584683,0.036706273,NA,NA,NA,NA,3.473389805,"body","Chemical","","","","",NA,NA,"Long-clawed Hermit Crab",-16.6133161464706,0.718452593364384,11.842859219,0.965767263870509,1
"165","Whelk","LP20230101","LP20230101",NA,"Limulus polyphemus","Horseshoe Crab",NA,"",NA,NA,"","7/3/23",38.78767,-75.1009337,"Hand","","","RW",-17.06689528,0.142779487,46.39209655,0.222459278,14.26579115,0.221843331,14.45516578,0.07738356,NA,NA,NA,NA,3.209378381,"leg","Chemical","","","","",NA,NA,"Horseshoe Crab",-17.270999955,0.390814134004692,14.76612618625,0.651394599916217,4
"166","Whelk","LP20230102","LP20230102",NA,"Limulus polyphemus","Horseshoe Crab",NA,"",NA,NA,"","7/3/23",38.78767,-75.1009337,"Hand","","","RW",-17.53666707,0.142815251,44.41430296,0.227425328,14.4780545,0.221998043,13.54980846,0.100714627,NA,NA,NA,NA,3.277854672,"leg","Chemical","","","","",NA,NA,"Horseshoe Crab",-17.270999955,0.390814134004692,14.76612618625,0.651394599916217,4
"167","Whelk","LP20230103","LP20230103",NA,"Limulus polyphemus","Horseshoe Crab",NA,"",NA,NA,"","7/3/23",38.78767,-75.1009337,"Hand","","","RW",-17.61503638,0.142822501,47.7030191,0.227192489,14.64988673,0.222124992,13.62316946,0.085285432,NA,NA,NA,NA,3.501609463,"leg","Chemical","","","","",NA,NA,"Horseshoe Crab",-17.270999955,0.390814134004692,14.76612618625,0.651394599916217,4
"168","Whelk","LP20230104","LP20230104",NA,"Limulus polyphemus","Horseshoe Crab",NA,"",NA,NA,"","7/3/23",38.78767,-75.1009337,"Hand","","","RW",-17.33380601,0.142799012,46.7556185,0.21934849,14.89247342,0.222306805,14.62350129,0.103723684,NA,NA,NA,NA,3.197293013,"leg","Chemical","","","","",NA,NA,"Horseshoe Crab",-17.270999955,0.390814134004692,14.76612618625,0.651394599916217,4
"169","Whelk","LP20230105","LP20230105",NA,"Limulus polyphemus","Horseshoe Crab",NA,"",NA,NA,"","7/3/23",38.78767,-75.1009337,"Hand","","","RW",-17.21147136,0.142792544,34.17131593,0.267533263,13.80083333,0.221512596,10.73747204,0.044440138,NA,NA,NA,NA,3.182435848,"leg","Chemical","","","","",NA,NA,"Horseshoe Crab",-17.270999955,0.390814134004692,14.76612618625,0.651394599916217,4
"170","Whelk","EL20230101","EL20230101",NA,"Ensis leei","Razor Clam",NA,"",13.8,33.78,"","7/3/23",38.78767,-75.1009337,"Hand","","","RW",-17.38784555,0.136299902,46.2629587,0.135470884,10.33019768,0.220141706,13.85575299,0.065081989,NA,NA,NA,NA,3.338898921,"whole","Chemical","","","","",NA,NA,"Razor Clam",-17.38784555,NA,10.33019768,NA,1
"171","Whelk","W20230101","W20230101",NA,"Intertidal worm","Sandworm",NA,"",23.5,5.15,"","7/3/23",38.78767,-75.1009337,"Hand","","","RW",-16.99298663,0.13629212,45.65067266,0.12297641,11.86491169,0.221059291,13.02634477,0.049458097,NA,NA,NA,NA,3.504488287,"whole","Chemical","","","","",NA,NA,"Sandworm",-16.99298663,NA,11.86491169,NA,1
"172","Whelk","LP20230201","LP20230201",NA,"Limulus polyphemus","Horseshoe Crab",NA,"",37,NA,"M","7/5/23",39.1365724,-75.4088811,"Hand","","","RW",-16.49534164,0.142737688,46.44851789,0.218673493,15.99422128,0.223170533,14.75460707,0.083451214,NA,NA,NA,NA,3.14806878,"leg","Chemical","","","","",NA,NA,"Horseshoe Crab",-17.270999955,0.390814134004692,14.76612618625,0.651394599916217,4
"173","Whelk","LP20230202","LP20230202",NA,"Limulus polyphemus","Horseshoe Crab",NA,"",33,NA,"M","7/5/23",39.1365724,-75.4088811,"Hand","","","RW",-17.1696521,0.142786853,46.708168,0.208119088,15.15527566,0.222507187,14.63416433,0.089265813,NA,NA,NA,NA,3.191720891,"leg","Chemical","","","","",NA,NA,"Horseshoe Crab",-17.270999955,0.390814134004692,14.76612618625,0.651394599916217,4
"174","Whelk","IO20200101","IO20200101",NA,"Ilyanassa obsoleta","Mud Snail",NA,"",2.1,1.53,"","10/1/20",39.218828,-75.364116,"Dredge","","","RW",-17.86693985,0.142847404,34.79339141,0.204707073,14.53870117,0.222042675,9.043564919,0.039135441,NA,NA,NA,NA,3.847309299,"whole","Chemical","","","","",NA,NA,"Mud Snail",-15.3095246908,1.99080449642355,12.757306278,1.49280996167979,3
"175","Whelk","IO20220101","IO20220101",NA,"Ilyanassa obsoleta","Mud Snail",NA,"",1.7,1.37,"","10/1/22",39.218828,-75.364116,"Dredge","","","RW",-13.63120553,0.142610299,27.93137329,0.337107249,13.74018666,0.221470285,6.638657559,0.071073953,NA,NA,NA,NA,4.207382749,"whole","Chemical","","","","",NA,NA,"Mud Snail",-15.3095246908,1.99080449642355,12.757306278,1.49280996167979,3
"176","Whelk","IO20220102","IO20220102",NA,"Ilyanassa obsoleta","Mud Snail",NA,"",1.6,1.55,"","10/1/22",39.218828,-75.364116,"Dredge","","","RW",-15.32044462,0.142670962,30.61412653,0.319790317,12.86080993,0.220878331,6.792591803,0.074613428,NA,NA,NA,NA,4.506987527,"whole","Chemical","","","","",NA,NA,"Mud Snail",-15.3095246908,1.99080449642355,12.757306278,1.49280996167979,3
"177","Whelk","IO20220103","IO20220103",NA,"Ilyanassa obsoleta","Mud Snail",NA,"",1.9,1.45,"","10/1/22",39.218828,-75.364116,"Dredge","","","RW",-12.93681315,0.142598678,22.19465282,0.293571651,12.67886992,0.220760912,5.04629443,0.065698343,NA,NA,NA,NA,4.398208057,"whole","Chemical","","","","",NA,NA,"Mud Snail",-15.3095246908,1.99080449642355,12.757306278,1.49280996167979,3
"178","Whelk","IO20220104","IO20220104",NA,"Ilyanassa obsoleta","Mud Snail",NA,"",2,1.68,"","10/1/22",39.218828,-75.364116,"Dredge","","","RW",-15.63156346,0.142684774,38.64953853,0.188719677,13.23479774,0.221125143,11.47660276,0.055373929,NA,NA,NA,NA,3.367681127,"whole","Chemical","","","","",NA,NA,"Mud Snail",-15.3095246908,1.99080449642355,12.757306278,1.49280996167979,3
"179","Whelk","IO20220105","IO20220105",NA,"Ilyanassa obsoleta","Mud Snail",NA,"",2.1,1.88,"","10/1/22",39.218828,-75.364116,"Dredge","","","RW",-16.11162975,0.142713239,41.2196451,0.221442611,13.89180334,0.221576422,11.51390576,0.048208582,NA,NA,NA,NA,3.579988058,"whole","Chemical","","","","",NA,NA,"Mud Snail",-15.3095246908,1.99080449642355,12.757306278,1.49280996167979,3
"180","Whelk","CV20200101","CV20200101",NA,"Crassostrea virginica","Oyster",NA,"",8.2,46.65,"","10/1/20",39.218828,-75.364116,"Dredge","","","RW",-19.50152542,0.143016671,32.16211287,0.227169215,11.85003208,0.220248053,8.963544003,0.038602169,NA,NA,NA,NA,3.588102302,"whole","Chemical","","","","",NA,NA,"Oyster",-19.7044597925,0.888993575537079,12.0724032041667,0.445055403023401,2
"181","Whelk","CV20220101","CV20220101",NA,"Crassostrea virginica","Oyster",NA,"",5.7,20,"","10/1/22",39.218828,-75.364116,"Dredge","","","RW",-19.82591078,0.143053988,41.68008077,0.20726797,11.91067875,0.22028435,11.78392265,0.051865217,NA,NA,NA,NA,3.537029392,"whole","Chemical","","","","",NA,NA,"Oyster",-19.7044597925,0.888993575537079,12.0724032041667,0.445055403023401,2
"182","Whelk","CV20220102","CV20220102",NA,"Crassostrea virginica","Oyster",NA,"",4.2,7.75,"","10/1/22",39.218828,-75.364116,"Dredge","","","RW",-19.40162187,0.143004964,39.74600422,0.26429525,11.58722983,0.220093017,12.03271542,0.050386914,NA,NA,NA,NA,3.303161658,"whole","Chemical","","","","",NA,NA,"Oyster",-19.7044597925,0.888993575537079,12.0724032041667,0.445055403023401,2
"183","Whelk","CV20220103","CV20220103",NA,"Crassostrea virginica","Oyster",NA,"",5.5,31.68,"","10/1/22",39.218828,-75.364116,"Dredge","","","RW",-20.64093298,0.143152848,46.40739397,0.337869365,12.28466655,0.220512475,11.44985454,0.084111075,NA,NA,NA,NA,4.053099,"whole","Chemical","","","","",NA,NA,"Oyster",-19.7044597925,0.888993575537079,12.0724032041667,0.445055403023401,2
"184","Whelk","CV20220104","CV20220104",NA,"Crassostrea virginica","Oyster",NA,"",9,84.01,"","10/1/22",39.218828,-75.364116,"Dredge","","","RW",-21.08950612,0.143220302,44.16984662,0.241827459,11.96121764,0.220314746,10.73268303,0.049722681,NA,NA,NA,NA,4.115452447,"whole","Chemical","","","","",NA,NA,"Oyster",-19.7044597925,0.888993575537079,12.0724032041667,0.445055403023401,2
"185","Whelk","CV20220105","CV20220105",NA,"Crassostrea virginica","Oyster",NA,"",9.8,72.01,"","10/1/22",39.218828,-75.364116,"Dredge","","","RW",-20.50419091,0.143137406,46.62242061,0.236510401,12.2139121,0.22046875,11.80970298,0.06440317,NA,NA,NA,NA,3.947806368,"whole","Chemical","","","","",NA,NA,"Oyster",-19.7044597925,0.888993575537079,12.0724032041667,0.445055403023401,2
"186","Whelk","CV20220106","CV20220106",NA,"Crassostrea virginica","Oyster",NA,"",7.9,105.12,"","10/1/22",39.218828,-75.364116,"Dredge","","","RW",-19.25859062,0.142986039,47.32615494,0.216743525,11.87024763,0.220260131,13.64920548,0.082256101,NA,NA,NA,NA,3.467319399,"whole","Chemical","","","","",NA,NA,"Oyster",-19.7044597925,0.888993575537079,12.0724032041667,0.445055403023401,2
"187","Whelk","CV20220107","CV20220107",NA,"Crassostrea virginica","Oyster",NA,"",1,NA,"","10/1/22",39.218828,-75.364116,"Dredge","","","RW",-18.11036231,0.142872188,26.05530513,0.346692485,11.99154098,0.220333048,6.037339179,0.075732715,NA,NA,NA,NA,4.315693447,"whole","Chemical","","","","",NA,NA,"Oyster",-19.7044597925,0.888993575537079,12.0724032041667,0.445055403023401,2
"188","Whelk","CV20220108","CV20220108",NA,"Crassostrea virginica","Oyster",NA,"",1,NA,"","10/1/22",39.218828,-75.364116,"Dredge","","","RW",-20.79247463,0.143181685,33.43031676,0.454854216,11.35475093,0.219958922,9.118763027,0.078207916,NA,NA,NA,NA,3.666102152,"whole","Chemical","","","","",NA,NA,"Oyster",-19.7044597925,0.888993575537079,12.0724032041667,0.445055403023401,2
"189","Whelk","LP20200101A","LP20200101A",NA,"Limulus polyphemus","Horseshoe Crab",NA,"",NA,NA,"F","10/1/20",39.218828,-75.364116,"Dredge","","","RW",-17.7391298,0.1428352,46.87420577,0.225735926,14.89247342,0.222306805,14.37085289,0.07438371,NA,NA,NA,NA,3.261755312,"leg","Chemical","","","","",NA,NA,"Horseshoe Crab",-17.270999955,0.390814134004692,14.76612618625,0.651394599916217,4
"190","Whelk","LP20200101B","LP20200101B",NA,"Limulus polyphemus","Horseshoe Crab",NA,"",NA,NA,"F","10/1/20",39.218828,-75.364116,"Dredge","","","RW",-18.67438894,0.14292063,49.35350814,0.315448618,14.4780545,0.221998043,13.38239047,0.100417198,NA,NA,NA,NA,3.687944111,"eggs","Chemical","","","","",NA,NA,"Horseshoe Crab Eggs",-19.263042805,0.83248227942634,14.44773116,0.0428836786844516,4
"191","Whelk","LP20200102","LP20200102",NA,"Limulus polyphemus","Horseshoe Crab",NA,"",NA,NA,"F","10/1/20",39.218828,-75.364116,"Dredge","","","RW",-19.85169667,0.143054916,48.20162562,0.234549069,14.41740782,0.221953602,11.52479347,0.054182301,NA,NA,NA,NA,4.182428584,"eggs","Chemical","","","","",NA,NA,"Horseshoe Crab Eggs",-19.263042805,0.83248227942634,14.44773116,0.0428836786844516,4
"192","Whelk","UC20200103","UC20200103",NA,"Urosalpinx cinerea","Oyster Drill",NA,"",1.7,1.31,"","10/1/20",39.218828,-75.364116,"Dredge","","","RW",-10.49723648,0.285239019,20.91239584,0.463291456,12.89113326,0.44179614,3.033888325,0.133140594,NA,NA,NA,NA,6.89293527,"whole","Chemical","","","","",NA,NA,"Oyster Drill",-14.8834106716667,3.33696991082302,12.7142471383333,0.272179036115527,3
"193","Whelk","UC20220101","UC20220101",NA,"Urosalpinx cinerea","Oyster Drill",NA,"",1.6,0.69,"","10/1/22",39.218828,-75.364116,"Dredge","","","RW",-15.82168661,0.142695579,43.19147868,0.216910039,12.61822324,0.220722159,12.71057258,0.058983965,NA,NA,NA,NA,3.398074982,"whole","Chemical","","","","",NA,NA,"Oyster Drill",-14.8834106716667,3.33696991082302,12.7142471383333,0.272179036115527,3
"194","Whelk","UC20220102","UC20220102",NA,"Urosalpinx cinerea","Oyster Drill",NA,"",1.7,0.85,"","10/1/22",39.218828,-75.364116,"Dredge","","","RW",-16.13281836,0.142714276,43.6574016,0.2188081,12.355421,0.220556464,12.39724539,0.054605203,NA,NA,NA,NA,3.521540491,"whole","Chemical","","","","",NA,NA,"Oyster Drill",-14.8834106716667,3.33696991082302,12.7142471383333,0.272179036115527,3
"195","Whelk","UC20220103","UC20220103",NA,"Urosalpinx cinerea","Oyster Drill",NA,"",1.8,0.77,"","10/1/22",39.218828,-75.364116,"Dredge","","","RW",-11.43455385,0.285200679,24.72606699,0.463305091,12.68897769,0.44153478,5.27739233,0.108780253,NA,NA,NA,NA,4.685281185,"whole","Chemical","","","","",NA,NA,"Oyster Drill",-14.8834106716667,3.33696991082302,12.7142471383333,0.272179036115527,3
